repneed,repseats,demneed,demseats
50.806538,236,53.481281,236
50.806538,237,53.481281,237
50.900196,237,53.509396,237
50.900196,238,53.509396,238
50.933781,238,53.53648,238
50.933781,239,53.53648,239
51.088432,239,53.537132,239
51.088432,240,53.537132,240
51.168167,240,53.67379,240
51.168167,241,53.67379,241
51.277496,241,53.734303,241
51.277496,242,53.734303,242
51.550789,242,54.220001,242
51.550789,243,54.220001,243
51.776134,243,54.454689,243
51.776134,244,54.454689,244
51.838905,244,54.510395,244
51.838905,245,54.510395,245
51.913956,245,54.520683,245
51.913956,246,54.520683,246
52.204884,246,54.650074,246
52.204884,247,54.650074,247
52.258656,247,54.724457,247
52.258656,248,54.724457,248
52.262028,248,54.779945,248
52.262028,249,54.779945,249
52.404385,249,54.854385,249
52.404385,250,54.854385,250
52.469727,250,54.859005,250
52.469727,251,54.859005,251
52.512367,251,55.118679,251
52.512367,252,55.118679,252
52.760761,252,55.170162,252
52.760761,253,55.170162,253
52.867767,253,55.235989,253
52.867767,254,55.235989,254
53.29018,254,55.25819,254
53.29018,255,55.25819,255
53.421314,255,55.270664,255
53.421314,256,55.270664,256
53.511368,256,55.331577,256
53.511368,257,55.331577,257
53.554092,257,55.440628,257
53.554092,258,55.440628,258
53.646996,258,55.452938,258
53.646996,259,55.452938,259
53.85276,259,55.562103,259
53.85276,260,55.562103,260
53.899151,260,55.671112,260
53.899151,261,55.671112,261
54.336784,261,55.705662,261
54.336784,262,55.705662,262
54.508381,262,55.750965,262
54.508381,263,55.750965,263
54.627766,263,55.82819,263
54.627766,264,55.82819,264
54.721375,264,55.899311,264
54.721375,265,55.899311,265
54.725662,265,56.015175,265
54.725662,266,56.015175,266
54.7556,266,56.07497,266
54.7556,267,56.07497,267
54.983986,267,56.091732,267
54.983986,268,56.091732,268
55.105522,268,56.161671,268
55.105522,269,56.161671,269
55.331543,269,56.19212,269
55.331543,270,56.19212,270
55.352177,270,56.236042,270
55.352177,271,56.236042,271
55.641205,271,56.268143,271
55.641205,272,56.268143,272
56.223534,272,56.6194,272
56.223534,273,56.6194,273
56.404369,273,56.701351,273
56.404369,274,56.701351,274
56.560875,274,56.781364,274
56.560875,275,56.781364,275
56.643902,275,56.998264,275
56.643902,276,56.998264,276
56.758774,276,57.049198,276
56.758774,277,57.049198,277
56.872227,277,57.097466,277
56.872227,278,57.097466,278
57.064404,278,57.14838,278
57.064404,279,57.14838,279
57.340336,279,57.278614,279
57.340336,280,57.278614,280
57.397369,280,57.378555,280
57.397369,281,57.378555,281
57.429558,281,57.431145,281
57.429558,282,57.431145,282
57.430111,282,57.554115,282
57.430111,283,57.554115,283
57.434471,283,57.621407,283
57.434471,284,57.621407,284
57.505253,284,57.666046,284
57.505253,285,57.666046,285
57.569401,285,57.839649,285
57.569401,286,57.839649,286
57.820778,286,57.936966,286
57.820778,287,57.936966,287
58.012924,287,57.981461,287
58.012924,288,57.981461,288
58.102737,288,57.985508,288
58.102737,289,57.985508,289
58.237492,289,58.065723,289
58.237492,290,58.065723,290
58.336449,290,58.17659,290
58.336449,291,58.17659,291
58.372292,291,58.213997,291
58.372292,292,58.213997,292
58.4464,292,58.354412,292
58.4464,293,58.354412,293
58.768372,293,58.435589,293
58.768372,294,58.435589,294
58.888721,294,58.881813,294
58.888721,295,58.881813,295
58.898052,295,58.898788,295
58.898052,296,58.898788,296
58.990734,296,58.92765,296
58.990734,297,58.92765,297
58.994572,297,58.92997,297
58.994572,298,58.92997,298
59.040348,298,58.956539,298
59.040348,299,58.956539,299
59.182003,299,58.980167,299
59.182003,300,58.980167,300
59.183838,300,59.072441,300
59.183838,301,59.072441,301
59.189716,301,59.076412,301
59.189716,302,59.076412,302
59.206718,302,59.091423,302
59.206718,303,59.091423,303
59.226425,303,59.106201,303
59.226425,304,59.106201,304
59.497421,304,59.296291,304
59.497421,305,59.296291,305
59.709373,305,59.323246,305
59.709373,306,59.323246,306
59.753521,306,59.484619,306
59.753521,307,59.484619,307
59.872036,307,59.517319,307
59.872036,308,59.517319,308
59.888626,308,59.546844,308
59.888626,309,59.546844,309
59.903183,309,59.565353,309
59.903183,310,59.565353,310
60.127522,310,60.085331,310
60.127522,311,60.085331,311
60.134384,311,60.186417,311
60.134384,312,60.186417,312
60.217506,312,60.317421,312
60.217506,313,60.317421,313
60.348984,313,60.323471,313
60.348984,314,60.323471,314
60.355381,314,60.333679,314
60.355381,315,60.333679,315
60.438423,315,60.621197,315
60.438423,316,60.621197,316
60.761501,316,60.666489,316
60.761501,317,60.666489,317
60.813774,317,61.074333,317
60.813774,318,61.074333,318
61.123573,318,61.147873,318
61.123573,319,61.147873,319
61.141796,319,61.279697,319
61.141796,320,61.279697,320
61.174122,320,61.345802,320
61.174122,321,61.345802,321
61.304764,321,61.410881,321
61.304764,322,61.410881,322
61.350079,322,61.442345,322
61.350079,323,61.442345,323
61.670364,323,61.471592,323
61.670364,324,61.471592,324
61.671482,324,61.559582,324
61.671482,325,61.559582,325
61.932228,325,61.565506,325
61.932228,326,61.565506,326
61.998825,326,61.676102,326
61.998825,327,61.676102,327
62.030617,327,61.676949,327
62.030617,328,61.676949,328
62.142639,328,61.686546,328
62.142639,329,61.686546,329
62.32663,329,61.723362,329
62.32663,330,61.723362,330
62.615162,330,61.743839,330
62.615162,331,61.743839,331
62.894169,331,61.95985,331
62.894169,332,61.95985,332
62.9398,332,61.965515,332
62.9398,333,61.965515,333
63.265324,333,62.086002,333
63.265324,334,62.086002,334
63.32198,334,62.280155,334
63.32198,335,62.280155,335
63.442322,335,62.48877,335
63.442322,336,62.48877,336
63.732208,336,62.502281,336
63.732208,337,62.502281,337
63.824879,337,62.574936,337
63.824879,338,62.574936,338
63.894905,338,62.585533,338
63.894905,339,62.585533,339
63.970436,339,62.625076,339
63.970436,340,62.625076,340
64.036629,340,62.732239,340
64.036629,341,62.732239,341
64.107117,341,62.777275,341
64.107117,342,62.777275,342
64.175835,342,63.029068,342
64.175835,343,63.029068,343
64.303482,343,63.13274,343
64.303482,344,63.13274,344
64.417076,344,63.211285,344
64.417076,345,63.211285,345
64.847908,345,63.24305,345
64.847908,346,63.24305,346
65.021622,346,63.513546,346
65.021622,347,63.513546,347
65.194878,347,63.670547,347
65.194878,348,63.670547,348
65.644173,348,63.769119,348
65.644173,349,63.769119,349
65.844208,349,63.927006,349
65.844208,350,63.927006,350
65.934387,350,63.938313,350
65.934387,351,63.938313,351
66.153252,351,64.160202,351
66.153252,352,64.160202,352
66.24427,352,64.182854,352
66.24427,353,64.182854,353
66.245689,353,64.196457,353
66.245689,354,64.196457,354
66.633057,354,64.318207,354
66.633057,355,64.318207,355
67.11528,355,64.496292,355
67.11528,356,64.496292,356
67.445946,356,64.506348,356
67.445946,357,64.506348,357
67.640747,357,64.677872,357
67.640747,358,64.677872,358
67.876427,358,64.713509,358
67.876427,359,64.713509,359
67.915535,359,64.743622,359
67.915535,360,64.743622,360
67.979836,360,64.767914,360
67.979836,361,64.767914,361
68.132874,361,65.015488,361
68.132874,362,65.015488,362
68.244553,362,65.091049,362
68.244553,363,65.091049,363
68.30336,363,65.471664,363
68.30336,364,65.471664,364
68.386787,364,65.474854,364
68.386787,365,65.474854,365
68.525566,365,65.511467,365
68.525566,366,65.511467,366
68.651947,366,65.657021,366
68.651947,367,65.657021,367
68.696884,367,65.779099,367
68.696884,368,65.779099,368
69.025581,368,65.97699,368
69.025581,369,65.97699,369
69.225952,369,66.107132,369
69.225952,370,66.107132,370
69.382133,370,66.236237,370
69.382133,371,66.236237,371
69.508049,371,66.370415,371
69.508049,372,66.370415,372
69.957718,372,66.504524,372
69.957718,373,66.504524,373
70.235947,373,66.747368,373
70.235947,374,66.747368,374
70.5466,374,66.806122,374
70.5466,375,66.806122,375
70.688751,375,66.848099,375
70.688751,376,66.848099,376
70.727501,376,66.937042,376
70.727501,377,66.937042,377
70.829185,377,67.034531,377
70.829185,378,67.034531,378
70.901367,378,67.081146,378
70.901367,379,67.081146,379
71.077278,379,67.181618,379
71.077278,380,67.181618,380
71.098427,380,67.189049,380
71.098427,381,67.189049,381
71.162056,381,67.511765,381
71.162056,382,67.511765,382
71.258652,382,67.535767,382
71.258652,383,67.535767,383
71.563278,383,67.909271,383
71.563278,384,67.909271,384
71.911385,384,67.9151,384
71.911385,385,67.9151,385
72.27227,385,67.938286,385
72.27227,386,67.938286,386
72.577301,386,68.015091,386
72.577301,387,68.015091,387
72.585785,387,68.040901,387
72.585785,388,68.040901,388
72.668541,388,68.233017,388
72.668541,389,68.233017,389
73.126312,389,68.44503,389
73.126312,390,68.44503,390
73.174561,390,68.486404,390
73.174561,391,68.486404,391
73.174583,391,68.54274,391
73.174583,392,68.54274,392
73.266167,392,68.600861,392
73.266167,393,68.600861,393
73.307404,393,68.733727,393
73.307404,394,68.733727,394
73.367584,394,68.78624,394
73.367584,395,68.78624,395
73.49234,395,68.892395,395
73.49234,396,68.892395,396
73.762383,396,69.144058,396
73.762383,397,69.144058,397
73.797928,397,69.386574,397
73.797928,398,69.386574,398
73.974136,398,69.394981,398
73.974136,399,69.394981,399
74.18763,399,69.414703,399
