repneed,repseats,demneed,demseats
59.875553,308,59.522659,308
59.892136,308,59.541195,308
59.892136,309,59.541195,309
59.897839,309,59.559704,309
59.897839,310,59.559704,310
60.130997,310,60.079651,310
60.130997,311,60.079651,311
60.137859,311,60.180737,311
60.137859,312,60.180737,312
60.22097,312,60.311729,312
60.22097,313,60.311729,313
60.352428,313,60.317783,313
60.352428,314,60.317783,314
60.358822,314,60.327995,314
60.358822,315,60.327995,315
60.41296,315,60.615498,315
60.41296,316,60.615498,316
60.756092,316,60.660789,316
60.756092,317,60.660789,317
60.817142,317,61.068619,317
60.817142,318,61.068619,318
61.118134,318,61.142151,318
61.118134,319,61.142151,319
61.145115,319,61.273968,319
61.145115,320,61.273968,320
61.177437,320,61.340069,320
61.177437,321,61.340069,321
61.299316,321,61.405148,321
61.299316,322,61.405148,322
61.344627,322,61.445492,322
61.344627,323,61.445492,323
61.648037,323,61.465858,323
61.648037,324,61.465858,324
61.674725,324,61.553841,324
61.674725,325,61.553841,325
61.935425,325,61.559765,325
61.935425,326,61.559765,326
62.00201,326,61.670364,326
62.00201,327,61.670364,327
62.025116,327,61.671211,327
62.025116,328,61.671211,328
62.145805,328,61.680805,328
62.145805,329,61.680805,329
62.329762,329,61.717617,329
62.329762,330,61.717617,330
62.618252,330,61.738091,330
62.618252,331,61.738091,331
62.897213,331,61.954098,331
62.897213,332,61.954098,332
62.946571,332,61.961025,332
62.946571,333,61.961025,333
63.268311,333,62.080254,333
63.268311,334,62.080254,334
63.324963,334,62.274395,334
63.324963,335,62.274395,335
63.436733,335,62.483006,335
63.436733,336,62.483006,336
63.735123,336,62.496521,336
63.735123,337,62.496521,337
63.827782,337,62.569164,337
63.827782,338,62.569164,338
63.897793,338,62.579762,338
63.897793,339,62.579762,339
63.973312,339,62.619305,339
63.973312,340,62.619305,340
64.030998,340,62.726467,340
64.030998,341,62.726467,341
64.109978,341,62.7715,341
64.109978,342,62.7715,342
64.158577,342,63.023293,342
64.158577,343,63.023293,343
64.306305,343,63.126957,343
64.306305,344,63.126957,344
64.419876,344,63.205505,344
64.419876,345,63.205505,345
64.850639,345,63.237267,345
64.850639,346,63.237267,346
65.024338,346,63.507759,346
65.024338,347,63.507759,347
65.197556,347,63.673454,347
65.197556,348,63.673454,348
65.638458,348,63.763325,348
65.638458,349,63.763325,349
65.846786,349,63.921211,349
65.846786,350,63.921211,350
65.936951,350,63.932522,350
65.936951,351,63.932522,351
66.155785,351,64.154404,351
66.155785,352,64.154404,352
66.238525,352,64.177055,352
66.238525,353,64.177055,353
66.248207,353,64.190659,353
66.248207,354,64.190659,354
66.635506,354,64.312408,354
66.635506,355,64.312408,355
67.117653,355,64.490486,355
67.117653,356,64.490486,356
67.448265,356,64.500542,356
67.448265,357,64.500542,357
67.643036,357,64.672073,357
67.643036,358,64.672073,358
67.878677,358,64.70771,358
67.878677,359,64.70771,359
67.909737,359,64.737816,359
67.909737,360,64.737816,360
67.982071,360,64.762115,360
67.982071,361,64.762115,361
68.135086,361,65.009682,361
68.135086,362,65.009682,362
68.24675,362,65.085236,362
68.24675,363,65.085236,363
68.307259,363,65.465866,363
68.307259,364,65.465866,364
68.388954,364,65.469055,364
68.388954,365,65.469055,365
68.527718,365,65.505661,365
68.527718,366,65.505661,366
68.654083,366,65.651215,366
68.654083,367,65.651215,367
68.699005,367,65.773285,367
68.699005,368,65.773285,368
69.027649,368,65.971184,368
69.027649,369,65.971184,369
69.220116,369,66.101334,369
69.220116,370,66.101334,370
69.384148,370,66.230713,370
69.384148,371,66.230713,371
69.502213,371,66.364609,371
69.502213,372,66.364609,372
69.959641,372,66.505951,372
69.959641,373,66.505951,373
70.237831,373,66.74157,373
